Trials,Precision,Regret,CumulativeRegret
505,99,2,0,283,477,282
506,98,8,0,246,477,529
507,99,0,0,224,477,753
508,99,6,0,273,478,026
509,99,2,0,268,478,293
510,99,4,0,302,478,595
511,98,8,0,315,478,910
512,99,0,0,310,479,220
513,99,0,0,228,479,449
514,98,8,0,236,479,685
515,99,2,0,224,479,909
516,99,0,0,360,480,269
517,99,0,0,285,480,555
518,98,8,0,259,480,814
519,99,0,0,228,481,042
520,99,6,0,311,481,354
521,99,2,0,261,481,614
522,99,2,0,272,481,887
523,99,4,0,232,482,119
524,98,8,0,284,482,403
525,99,2,0,289,482,692
526,99,0,0,272,482,964
527,99,2,0,266,483,230
528,99,4,0,278,483,508
529,99,0,0,273,483,781
530,99,4,0,252,484,033
531,99,4,0,261,484,294
532,99,2,0,264,484,558
533,99,2,0,321,484,879
534,99,4,0,229,485,108
535,99,2,0,254,485,363
536,99,4,0,283,485,645
537,99,0,0,274,485,920
538,99,6,0,283,486,203
539,98,8,0,272,486,475
540,99,4,0,256,486,730
541,99,4,0,275,487,005
542,99,6,0,254,487,259
543,99,2,0,242,487,501
544,99,4,0,334,487,835
545,99,4,0,262,488,097
546,99,2,0,266,488,363
547,98,8,0,223,488,586
548,99,6,0,189,488,776
549,99,2,0,218,488,994
550,99,4,0,245,489,238
551,99,4,0,277,489,515
552,99,0,0,273,489,789
553,99,6,0,228,490,017
554,99,2,0,239,490,255
555,99,6,0,269,490,525
556,99,2,0,265,490,790
557,99,4,0,280,491,070
558,99,2,0,297,491,367
559,99,4,0,258,491,625
560,99,4,0,285,491,909
561,99,2,0,251,492,160
562,99,4,0,285,492,445
563,99,6,0,282,492,728
564,98,8,0,322,493,050
565,99,4,0,222,493,272
566,99,6,0,254,493,526
567,99,0,0,272,493,797
568,99,0,0,291,494,089
569,99,6,0,215,494,303
570,99,2,0,252,494,556
571,98,8,0,256,494,811
572,99,0,0,309,495,120
573,99,4,0,239,495,359
574,99,4,0,218,495,577
575,99,6,0,249,495,826
576,99,6,0,276,496,102
577,99,4,0,192,496,294
578,99,4,0,263,496,557
579,99,2,0,212,496,768
580,99,6,0,305,497,073
581,98,6,0,284,497,357
582,99,2,0,205,497,563
583,99,0,0,267,497,830
584,99,6,0,217,498,047
585,99,0,0,270,498,318
586,99,6,0,206,498,524
587,99,4,0,230,498,754
588,99,2,0,279,499,034
589,99,0,0,268,499,302
590,99,4,0,250,499,552
591,99,6,0,270,499,822
592,99,6,0,234,500,056
593,99,4,0,208,500,265
594,99,0,0,190,500,454
595,99,8,0,277,500,731
596,99,6,0,227,500,958
597,99,4,0,192,501,151
598,99,6,0,213,501,364
599,99,2,0,236,501,600
600,99,6,0,270,501,870
601,99,4,0,234,502,104
602,99,4,0,254,502,357
603,99,4,0,154,502,512
604,99,2,0,237,502,749
605,99,4,0,209,502,957
606,99,6,0,302,503,260
607,99,2,0,193,503,453
608,99,6,0,214,503,666
609,99,6,0,256,503,922
610,99,6,0,238,504,160
611,99,4,0,260,504,420
612,100,0,0,249,504,670
613,99,6,0,221,504,891
614,99,8,0,268,505,159
615,99,8,0,232,505,390
616,99,6,0,235,505,625
617,99,4,0,252,505,877
618,99,6,0,213,506,090
619,99,4,0,271,506,362
620,99,6,0,201,506,563
621,99,6,0,216,506,779
622,99,2,0,173,506,952
623,99,8,0,233,507,185
624,99,6,0,256,507,442
625,99,8,0,194,507,636
626,99,8,0,210,507,846
627,99,6,0,180,508,026
628,99,8,0,261,508,287
629,99,4,0,224,508,511
630,99,6,0,207,508,718
631,99,4,0,219,508,937
632,99,8,0,239,509,176
633,99,6,0,195,509,371
634,99,6,0,254,509,625
635,99,6,0,249,509,874
636,99,6,0,219,510,093
637,99,8,0,208,510,301
638,99,4,0,241,510,542
639,99,6,0,197,510,739
640,99,4,0,196,510,936
641,99,6,0,257,511,192
642,99,6,0,232,511,424
643,99,8,0,250,511,674
644,99,4,0,260,511,935
645,99,6,0,198,512,132
646,99,6,0,218,512,350
647,99,4,0,257,512,607
648,99,6,0,259,512,866
649,99,8,0,213,513,080
650,99,6,0,237,513,317
651,99,6,0,245,513,562
652,99,8,0,174,513,736
653,99,4,0,277,514,013
654,99,6,0,219,514,232
655,99,4,0,204,514,436
656,99,8,0,195,514,631
657,99,6,0,212,514,843
658,99,8,0,237,515,081
659,99,6,0,163,515,244
660,99,8,0,189,515,433
661,99,6,0,184,515,617
662,99,6,0,195,515,812
663,99,6,0,298,516,110
664,99,6,0,262,516,373
665,99,8,0,192,516,564
666,99,6,0,216,516,780
667,99,8,0,267,517,047
668,99,6,0,211,517,258
669,99,4,0,187,517,444
670,99,4,0,232,517,676
671,99,4,0,182,517,858
672,99,8,0,183,518,041
673,99,4,0,140,518,182
674,99,8,0,188,518,370
675,99,6,0,214,518,584
676,99,8,0,214,518,798
677,99,6,0,237,519,035
678,99,4,0,220,519,256
679,99,6,0,193,519,449
680,99,6,0,206,519,655
681,99,8,0,207,519,862
682,99,6,0,182,520,044
683,99,8,0,202,520,246
684,99,8,0,211,520,457
685,99,8,0,200,520,657
686,99,6,0,192,520,849
687,99,6,0,174,521,023
688,99,4,0,172,521,195
689,99,6,0,225,521,419
690,99,6,0,179,521,598
691,99,6,0,183,521,781
692,99,8,0,195,521,976
693,99,8,0,237,522,213
694,99,8,0,220,522,433
695,99,8,0,170,522,603
696,99,8,0,278,522,882
697,99,8,0,201,523,083
698,99,6,0,208,523,290
699,99,6,0,192,523,482
700,99,6,0,211,523,693
701,99,4,0,274,523,967
702,99,8,0,200,524,167
703,99,8,0,185,524,352
704,99,6,0,178,524,530
705,99,8,0,208,524,738
706,99,6,0,173,524,911
707,99,8,0,124,525,035
708,99,4,0,218,525,252
709,99,8,0,200,525,452
710,99,6,0,212,525,665
711,99,8,0,209,525,873
712,99,6,0,230,526,103
713,100,0,0,177,526,280
714,99,8,0,190,526,470
715,99,6,0,216,526,686
716,99,8,0,198,526,884
717,99,8,0,233,527,117
718,99,6,0,232,527,349
719,99,6,0,192,527,541
720,99,6,0,222,527,763
721,99,8,0,221,527,984
722,99,8,0,154,528,138
723,99,8,0,200,528,338
724,99,6,0,241,528,579
725,99,8,0,221,528,800
726,99,8,0,191,528,991
727,99,6,0,210,529,201
728,99,8,0,205,529,406
729,99,8,0,212,529,617
730,99,8,0,183,529,800
731,99,8,0,198,529,998
732,99,8,0,203,530,201
733,99,8,0,177,530,378
734,99,8,0,224,530,602
735,99,6,0,209,530,811
736,99,6,0,215,531,027
737,99,6,0,205,531,232
738,99,8,0,210,531,442
739,99,8,0,212,531,654
740,99,6,0,221,531,875
741,99,6,0,178,532,053
742,99,6,0,164,532,217
743,99,6,0,225,532,442
744,99,8,0,168,532,610
745,99,6,0,192,532,801
746,99,8,0,141,532,943
747,99,8,0,221,533,164
748,100,0,0,154,533,318
749,99,8,0,202,533,520
750,100,0,0,192,533,711
751,99,6,0,253,533,964
752,99,6,0,187,534,151
753,99,6,0,184,534,335
754,99,8,0,240,534,575
755,99,8,0,257,534,831
756,99,8,0,189,535,020
757,99,6,0,224,535,245
758,99,8,0,234,535,479
759,99,8,0,224,535,704
760,99,8,0,128,535,832
761,99,8,0,160,535,991
762,99,8,0,231,536,222
763,99,8,0,179,536,401
764,99,8,0,169,536,569
765,99,6,0,202,536,771
766,99,8,0,176,536,947
767,99,8,0,207,537,155
768,99,8,0,158,537,313
769,99,6,0,166,537,479
770,99,4,0,144,537,622
771,100,0,0,211,537,833
772,99,8,0,221,538,054
773,99,6,0,166,538,220
774,99,8,0,219,538,439
775,99,8,0,129,538,568
776,99,8,0,174,538,741
777,99,8,0,169,538,910
778,99,6,0,159,539,069
779,99,8,0,186,539,255
780,99,6,0,269,539,524
781,99,8,0,224,539,749
782,99,6,0,182,539,930
783,99,8,0,166,540,096
784,99,8,0,153,540,249
785,99,6,0,196,540,445
786,99,8,0,168,540,613
787,99,6,0,161,540,773
788,99,6,0,243,541,016
789,99,6,0,169,541,186
790,99,8,0,230,541,415
791,99,6,0,239,541,654
792,99,8,0,192,541,847
793,99,6,0,157,542,004
794,99,6,0,218,542,222
795,99,8,0,152,542,374
796,99,8,0,149,542,523
797,99,8,0,133,542,655
798,99,8,0,163,542,818
799,99,8,0,190,543,008
800,99,8,0,227,543,235
801,99,8,0,201,543,437
802,99,8,0,175,543,612
803,99,4,0,167,543,779
804,100,0,0,241,544,020
805,99,8,0,130,544,150
806,99,6,0,166,544,316
807,100,0,0,173,544,490
808,99,8,0,164,544,653
809,99,6,0,160,544,813
810,99,4,0,254,545,067
811,99,6,0,220,545,287
812,99,6,0,117,545,403
813,99,6,0,176,545,579
814,99,8,0,188,545,767
815,99,8,0,166,545,933
816,99,8,0,139,546,072
817,99,8,0,154,546,225
818,99,8,0,167,546,392
819,100,0,0,163,546,555
820,99,8,0,160,546,714
821,99,8,0,138,546,852
822,99,8,0,175,547,027
823,99,8,0,163,547,190
824,99,8,0,164,547,354
825,99,6,0,169,547,523
826,100,0,0,132,547,655
827,99,8,0,158,547,813
828,99,8,0,156,547,969
829,100,0,0,205,548,174
830,100,0,0,193,548,367
831,100,0,0,136,548,503
832,100,0,0,153,548,656
833,99,8,0,199,548,856
834,99,8,0,234,549,090
835,99,8,0,165,549,255
836,99,6,0,205,549,459
837,99,8,0,177,549,636
838,99,8,0,174,549,810
839,99,8,0,166,549,977
840,99,6,0,204,550,181
841,99,8,0,176,550,356
842,99,8,0,157,550,513
843,99,8,0,167,550,680
844,100,0,0,179,550,860
845,99,8,0,199,551,059
846,100,0,0,134,551,193
847,99,8,0,160,551,352
848,99,4,0,248,551,600
849,100,0,0,153,551,753
850,99,6,0,176,551,929
851,99,8,0,205,552,134
852,100,0,0,218,552,352
853,99,8,0,146,552,498
854,100,0,0,159,552,657
855,100,0,0,158,552,815
856,100,0,0,166,552,981
857,100,0,0,181,553,162
858,100,0,0,219,553,381
859,100,0,0,153,553,534
860,100,0,0,179,553,714
861,100,0,0,199,553,913
862,100,0,0,171,554,084
863,99,8,0,168,554,253
864,100,0,0,135,554,387
865,100,0,0,177,554,564
866,100,0,0,168,554,732
867,100,0,0,090,554,823
868,100,0,0,186,555,009
869,100,0,0,178,555,187
870,99,8,0,161,555,347
871,100,0,0,144,555,491
872,99,8,0,197,555,688
873,99,8,0,163,555,850
874,99,8,0,229,556,079
875,99,8,0,175,556,254
876,99,8,0,170,556,424
877,100,0,0,132,556,556
878,99,8,0,204,556,760
879,99,8,0,184,556,944
880,100,0,0,126,557,070
881,99,8,0,184,557,254
882,99,6,0,192,557,446
883,99,8,0,180,557,627
884,99,8,0,175,557,801
885,100,0,0,199,558,001
886,99,8,0,146,558,146
887,100,0,0,167,558,313
888,100,0,0,171,558,484
889,99,8,0,132,558,616
890,99,8,0,143,558,759
891,99,8,0,169,558,928
892,100,0,0,201,559,128
893,99,6,0,184,559,312
894,99,8,0,146,559,458
895,99,8,0,166,559,624
896,100,0,0,191,559,815
897,99,8,0,162,559,977
898,100,0,0,216,560,193
899,100,0,0,190,560,383
900,100,0,0,195,560,578
901,99,8,0,141,560,719
902,100,0,0,173,560,892
903,99,8,0,149,561,041
904,100,0,0,190,561,230
905,100,0,0,135,561,365
906,100,0,0,165,561,530
907,100,0,0,180,561,710
908,100,0,0,170,561,879
909,100,0,0,188,562,067
910,100,0,0,152,562,220
911,100,0,0,182,562,401
912,100,0,0,131,562,532
913,100,0,0,136,562,668
914,100,0,0,175,562,843
915,99,6,0,163,563,006
916,100,0,0,155,563,160
917,100,0,0,110,563,270
918,100,0,0,157,563,427
919,100,0,0,191,563,618
920,99,8,0,179,563,797
921,99,8,0,141,563,939
922,100,0,0,157,564,096
923,100,0,0,120,564,216
924,100,0,0,190,564,406
925,99,8,0,128,564,534
926,100,0,0,145,564,679
927,100,0,0,134,564,814
928,100,0,0,133,564,947
929,99,8,0,152,565,099
930,100,0,0,129,565,227
931,100,0,0,165,565,392
932,100,0,0,213,565,605
933,100,0,0,149,565,754
934,100,0,0,151,565,905
935,99,8,0,182,566,087
936,100,0,0,157,566,244
937,100,0,0,165,566,409
938,99,8,0,151,566,560
939,100,0,0,129,566,689
940,100,0,0,109,566,798
941,100,0,0,196,566,994
942,99,8,0,137,567,131
943,100,0,0,162,567,292
944,100,0,0,159,567,451
945,100,0,0,193,567,645
946,100,0,0,141,567,785
947,99,8,0,136,567,921
948,100,0,0,186,568,108
949,100,0,0,200,568,308
950,99,6,0,144,568,452
951,100,0,0,165,568,617
952,100,0,0,127,568,744
953,99,6,0,174,568,919
954,100,0,0,143,569,061
955,100,0,0,148,569,210
956,100,0,0,123,569,332
957,100,0,0,191,569,523
958,100,0,0,129,569,652
959,100,0,0,127,569,779
960,99,8,0,176,569,955
961,100,0,0,185,570,140
962,100,0,0,142,570,282
963,100,0,0,171,570,453
964,99,8,0,158,570,611
965,99,8,0,141,570,752
966,100,0,0,083,570,835
967,99,8,0,144,570,979
968,100,0,0,179,571,158
969,99,8,0,125,571,284
970,100,0,0,159,571,442
971,100,0,0,143,571,585
972,100,0,0,141,571,726
973,100,0,0,100,571,826
974,99,8,0,166,571,992
975,100,0,0,124,572,116
976,100,0,0,138,572,254
977,99,8,0,184,572,438
978,100,0,0,194,572,632
979,100,0,0,141,572,772
980,100,0,0,118,572,890
981,100,0,0,146,573,036
982,100,0,0,129,573,165
983,100,0,0,219,573,384
984,100,0,0,103,573,487
985,100,0,0,097,573,584
986,100,0,0,180,573,763
987,100,0,0,160,573,924
988,100,0,0,134,574,057
989,100,0,0,182,574,239
990,100,0,0,143,574,383
991,100,0,0,158,574,541
992,100,0,0,180,574,721
993,100,0,0,141,574,862
994,99,8,0,146,575,007
995,99,8,0,126,575,133
996,100,0,0,196,575,330
997,100,0,0,135,575,465
998,100,0,0,109,575,574
999,100,0,0,165,575,738
1000,100,0,0,165,575,904
